SoC (%),SoH (%),Voltage (V),Current (A),Temperature (C),Charging Cycles,DoD (%),Energy Throughput (kWh),Internal Resistance (Ohms),Coolant Temperature (C),Coolant Flow (L/min),C-Rate,Power (kW),Electrolyte Level,Isolation Resistance (MOhms),Cell Balancing Status (V),Impedance Spectroscopy (Ohms)
40.0510463581505,80.3457930548239,2.25463317257134,-114.608714888972,89.7508709253902,503.110860649318,34.0086720233699,5.63272195067068,0.0171469075370924,43.852280426377,1.30136078108908,1.2987221107184,117.403495880787,0.853425347720511,484.860337960387,0.00665817266806729,0.0948117151224364
41.0915734298089,91.3379285760011,3.6462264075275,3.18446945307113,44.0355112219056,1548.67654872793,30.384354735519,151.847246448347,0.0158171728002088,59.2277244020579,0.595214282882398,0.621084138313317,57.7058381828057,1.16831964199049,307.498776490948,0.0077917082613929,0.348165200399824
10.3253220665975,92.6658488475658,1.5630963731663,-130.131590793155,64.26096986453,1314.34637484137,66.1286557026359,14.797940750961,0.0152316759005788,22.456877738472,6.60009380981317,1.48272010253751,67.3642016454901,0.849325269464232,216.170886004707,0.00888672307323537,0.44548525494269
51.9098939331864,82.5084376183111,2.59578407064512,7.48706381878586,38.146028018484,224.464724580488,8.88046565068874,128.031804086767,0.00719762286952584,56.6244430265335,2.64711369176896,0.977938526907984,40.5419417073652,0.91763283874738,150.33043565893,0.00326005827866728,0.483139698445485
9.68032192690256,92.2092430416712,3.60842377459889,165.481942227467,92.7049864854327,1589.85780669119,36.5410182474182,107.506290268869,0.00705082710880827,27.398805952308,8.51575698417069,0.281792205771756,38.0484296503944,1.02207730301763,104.947844519501,0.0039380529737223,0.3628163712768
88.9762135819764,84.8070382083908,3.89708567582695,128.390327888719,48.068369278585,414.78197116382,47.8677783608215,103.698109277517,0.0182875979398011,30.8858936623791,7.72431848565661,0.365886937514045,82.9542889015228,1.08065343639962,289.031729916029,0.000988528916445874,0.460977483732351
6.18447832232931,86.734426849211,2.85462592848302,35.8440788225974,41.0522990693482,1390.85316207611,76.051747721892,59.9370044326149,0.00521400690843027,63.0654195035589,1.15207951479236,1.10295014252478,100.681056801779,0.914679193257808,334.642657568282,0.00444547941427171,0.275037168400824
44.9694430309309,88.1766316076868,3.17871027064762,83.4197954578772,93.9471257770822,761.706685157559,32.5517313597064,151.205727134219,0.0151964581857221,26.1962571821884,5.55281228000859,0.568967088882762,5.36664331831432,0.814878370241456,163.98405063066,0.00915821723168151,0.278238584980912
28.4694066390431,82.3238959246856,2.17865763377489,-74.1114184845608,0.196128190808842,1089.5197166135,79.2151828558252,80.1227102769385,0.0170717800782282,34.7355360718737,9.67373896017729,0.764141233512387,5.87110876200468,1.04991268080808,235.123736478061,0.00295227828143714,0.395933966811682
15.4869415654479,99.2618721088991,2.74138102085751,103.041686790028,33.1971090642317,1892.41291932227,78.2687490628102,30.2509143619511,0.0157686955731357,38.4953616678987,8.29230925147381,1.57113438493301,4.17649197922354,1.01710231246412,252.260584623832,0.00238062910031024,0.151703030994076
78.3836690842212,99.4752890725512,5.48721250429367,532.947062672839,83.8205569540793,518.359780760265,1.94632104188725,11.2086280755344,0.00716613893878233,65.500528402423,8.7223956422711,1.11197010959437,79.9800475957092,0.823075323889054,240.73312667331,0.00165145060649244,0.214601089587626
71.4932398919526,88.9000337817882,2.39313125939722,20.3361708157109,45.1448349277249,602.198914658027,19.041312393028,68.509599157493,0.0146075599366489,27.1444819290243,2.62756699541589,1.75452057301561,87.4835634531597,1.02182265785483,338.228043027146,0.00580576791069424,0.288197668140835
14.5947890181513,85.1493295616055,1.05888831985154,-190.460056924789,34.838638534423,585.050833400698,65.3394278671294,121.610995890018,0.00685230158198279,50.8467485209401,7.25478409166349,1.3760767883315,82.3680156962188,0.930882058903525,309.420452264717,0.00523416466867302,0.0310107909624664
63.276564110631,99.1718889305062,3.23312669129948,143.136626105894,58.7816414117168,740.045454197658,49.6042060304297,44.0644186383086,0.0119337091760307,30.1453881915982,3.39881653952354,0.307628821413717,72.6008405353167,1.12416347053558,300.439002986199,0.00446876225880468,0.241842445631081
79.2555167330446,96.3611479309438,2.9004697334035,-79.9200511038525,40.4675816997876,1153.2468746,2.76363215541926,148.440958674612,0.0148224878465972,34.4404473275249,8.28062662685232,0.19910292633041,84.0768054395079,0.941849597384543,207.073900739085,0.00267473616252738,0.15300612513091
77.3332220369887,94.4845721111646,3.4073736071527,126.757070562754,32.9503616046445,1600.50238539482,35.9648881018432,21.7451626530016,0.0105780507078144,42.2530018716913,1.02652216460792,1.28664264238884,45.1504045770928,1.02481641827746,421.007079534891,0.00977427781179392,0.0423492482715857
9.22795976633616,89.2362357455528,3.10451960088838,283.172134124996,26.5973305044562,1786.22703630321,62.5773599727361,94.3929514496621,0.0127586875461706,47.3613288684459,6.85114098301539,1.07112993837291,137.157688634798,1.00791394261793,491.184241322656,0.00160864012751777,0.124709427734804
68.5512719045776,88.2115740288234,3.67137478416619,202.186485194878,31.3045472186508,122.377768428009,99.1686339760631,107.340850664919,0.0192043182557745,28.7686818413067,6.44904319617289,1.4685937286757,127.64063561473,1.17678882909207,407.026674927195,0.00276977359183163,0.495247185938306
71.6023920883577,95.586985445537,2.99947852720207,-34.5461952690773,92.4162029492106,1300.19307009415,20.6874495179674,164.202419253388,0.00965584471874279,49.7760978552933,2.6131814351443,1.10909981630177,75.1167096500779,1.03729515804879,138.265161290114,0.00314031681173859,0.364569705413287
86.2166267042027,90.3922735552925,3.49448858241166,208.099674583132,95.9672931449437,1184.80919281499,15.2719006650051,23.5895365915632,0.0076251485595222,50.3622192622571,6.32161475514126,1.9752644591241,91.7339656500851,1.06032780527491,491.012170926642,0.00418807830732858,0.345733167125481
50.8044338864987,93.2116427764162,3.47176628351773,307.28600730402,9.88305966471242,1201.87811802543,36.4368461979212,0.334998814764198,0.0186134767372549,40.4267637698417,9.10880956991371,1.96328375193867,91.4645543813277,0.97039742045897,368.29587853416,0.00180263154243389,0.203799221594497
46.1094000303357,91.3238596321682,5.45626043237568,405.93632131966,73.5413882869146,1586.66662367972,55.0912629187731,106.741942350257,0.0122488055677884,30.0360070124066,6.15165829870528,0.544318555241593,36.126343839255,0.854275593147919,133.585351825481,0.00153672420763217,0.387185477942262
96.511632491947,94.2437081430273,3.52207706891253,226.448772052015,65.7762687629359,1875.7125303336,66.449931803381,30.1450144368291,0.0124453489870027,36.6963638181565,1.84043010353097,1.5837391395454,23.9133588797106,0.988185375929365,487.627016147886,0.00242285087874448,0.418748251310187
79.6512255738754,81.882100081568,4.60327782668523,337.917627170493,63.0968665404158,1496.51232444193,36.0814757010995,114.338673269167,0.0193034388985436,24.9018295830587,3.06162413526965,1.53223102245196,133.49184279233,1.08924576140662,346.970404208882,0.00524635774562024,0.0434880848269914
55.8730990806489,87.5524218527157,4.4207960828802,392.08513592676,3.28433457037073,343.249400893694,22.8441638293227,6.58056115188608,0.00901711499327482,57.241887695179,3.51558433812635,1.68092286524233,58.7092942112429,1.00406046338334,109.961225984853,0.00764653149502846,0.176067377378605
33.061707131128,83.3417837701973,4.17021784321062,284.319149730499,27.34539156177,1909.30232555563,0.52244304080542,98.1350039122084,0.0169471651473878,20.7308650002877,3.11169348438163,0.840677635245493,136.3130603604,1.04181966312788,189.814544615534,0.00277622685114342,0.447094599690408
84.5237996003511,84.8408780004707,3.19042615921812,226.623316903102,74.6102870092628,1730.41205273846,18.3446999043817,78.1480011643214,0.0134023390528716,36.5895417394924,6.84407481668952,1.85560279527779,104.014362734294,1.11896814324725,307.712951324738,0.00788432305434752,0.211810463233142
45.5436389464405,84.0164855307636,3.56214953368899,154.226410464745,49.5806828987163,599.310852497421,10.0063564428832,31.2494764874354,0.0153502664540061,66.2170256080579,9.50002780371199,0.753552526453328,109.744632083918,0.803311446444375,477.440276615949,0.000672220266107124,0.254924415525875
9.26851921581606,90.0664459860773,3.43737415180826,140.021764300811,2.38883451988217,244.504668263743,24.2109865452637,93.5694482737643,0.0120596542701531,29.375965836501,5.03910163332737,1.42664873027983,27.4014114460608,1.0213714336628,120.235430420984,0.00234227131803499,0.0840172333296372
45.490427271344,80.3798597701984,3.64588266322595,245.149096368105,52.651555491625,1611.98120405851,32.2574472619484,95.4338816607062,0.0107578825337926,46.1757771967296,7.90257052170041,1.20475601752047,133.15777942997,1.08710430432333,281.131592650332,0.0042193324241056,0.0445041616635443
87.1968396150146,99.2793520401689,3.67486531419133,250.869842606176,84.7804880885673,1952.70364977496,7.87384014094656,13.5762868676611,0.00716090285463184,27.462249481118,9.4438507260352,0.727894557732445,119.093072620293,1.1879207201278,136.213567814369,0.00343525184282533,0.475769870060607
44.8282146894445,90.3792765281914,3.16455193611499,271.975665376901,87.8420253880759,254.974216024368,40.5845958871114,135.381558568928,0.0198125030176001,67.4884202409812,3.74444415537766,0.455766530085164,8.77212415935363,1.13873843246837,265.506083188389,0.00277069909444614,0.105058965631681
1.43491477403501,81.0514302840878,3.04190908853301,123.386945187763,89.8625954917908,1302.71869662176,16.7626079743307,182.739994618023,0.015908016460859,61.0289736148219,0.462786977519722,1.37070705122956,134.937768094491,1.11070418458151,154.546106422667,0.00371228665179774,0.0675821526729834
61.148532391647,93.6410768072352,4.73504182159528,394.528753934687,52.7332384836509,19.6737760926158,58.1367551689961,122.688546700619,0.0118260423829811,35.631273742914,7.53301604609296,1.80466366170909,81.8092410819826,0.931994905953081,431.079851809517,0.00825103915085288,0.394597522173927
99.5830003411399,85.3777610019575,4.02878771468145,286.094642612509,46.6967589698108,70.9858151719831,37.7877414973874,125.438258911526,0.0123937660315234,57.5972928823731,7.34990328561935,0.796996579347732,104.487477048309,0.997139617530403,223.677472732504,0.00183886381122751,0.0437037568186748
81.7248584040512,82.1353518517686,2.88098010484017,40.6361375065463,24.4344628266667,1570.36442056074,63.9652065727259,149.680611067975,0.00500380764068036,48.367612246931,3.03251577721721,0.192937279401099,123.963807775678,1.05539745605354,406.529116036488,0.0043769315549555,0.0764551323077233
61.7237946618148,96.6060737194999,1.97387636289295,-20.907439508436,86.6077572313523,1631.16716699753,77.6154387340097,187.214121721389,0.00544411259984842,31.0826139817146,2.69129883829206,0.561215294375783,34.5492129684965,1.17987788811138,145.305254071218,0.00646172384414679,0.428013866067335
91.4398886797885,83.9581520582865,2.75267850274231,89.6502307631595,79.9857175321828,698.69232637051,8.4702994819942,196.495401997511,0.0171136496521027,26.7193572790137,7.03328157251089,0.801307039272725,51.4906568147885,1.19757424274457,484.359438276088,0.00413994535223768,0.44397557657721
81.3581681651062,82.0950853771926,3.71997377476681,280.620820771922,86.3574864143397,895.9207411101,38.2478676672773,98.5369750509895,0.0056925454317867,32.4622375476173,1.56405132204738,0.814115303664715,121.011305907043,1.11673611054455,324.329336716274,0.00903575287414244,0.326887994846269
49.863935274004,81.1381290520766,3.60024701719614,196.732758682184,22.5944965692614,1558.95440084086,97.7775180159192,189.001566808801,0.0165756891480126,51.4495297196978,8.43448225220631,1.27535013705708,55.6823021263229,1.04197580421526,194.794915915553,0.00099578928856327,0.334838433572828
59.1220285407382,94.5711548706833,4.59517773136422,324.770533282178,9.79029321646621,1715.4093104706,0.230959605632364,71.8485281245287,0.0157004608918396,67.7387478700406,8.60629028695262,0.230300438216651,98.0918699595347,1.19833637918239,420.865853165112,0.00410012124671805,0.0807101518113823
